taxid	kingdom	phylum	class	order	family	genus	species	species_epithet	species_short	scientificName	currentName	identifiedBy	recordedBy	recordNumber	year	country	department	locality details	source	notes
5629	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	Laetiporus	Laetiporus sulphureus	sulphureus	L. sulphureus	Laetiporus sulphureus	Laetiporus sulphureus	"van den Berghe, E."	"van den Berghe, E."		2015	Honduras	Francisco Morazán	Residencial Nueva Tatumbla	Mycoportal	
41955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita flavoconia	flavoconia	A. flavoconia	Amanita flavoconia	Amanita flavoconia	"van den Berghe, E."	"van den Berghe, E."		2015	Honduras	Francisco Morazán	Residencial Nueva Tatumbla	Mycoportal	
51006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe miniata	miniata	H. miniata	Hygrocybe miniata	Hygrocybe miniata	"van den Berghe, E."	"van den Berghe, E."		2015	Honduras	Francisco Morazán	Residencial Nueva Tatumbla	Mycoportal	
83215	Fungi	Basidiomycota	Agaricomycetes	Boletales	Calostomataceae	Calostoma	Calostoma cinnabarinum	cinnabarinum	C. cinnabarinum	Calostoma cinnabarinum	Calostoma cinnabarinum	"van den Berghe, E."	"van den Berghe, E."		2015	Honduras	Francisco Morazán	Residencial Nueva Tatumbla	Mycoportal	
104333	Fungi	Basidiomycota	Agaricomycetes	Phallales	Clathraceae	Aseroe	Aseroe rubra	rubra	A. rubra	Aseroe rubra	Aseroe rubra	"van den Berghe, E."	"van den Berghe, E."		2015	Honduras	Francisco Morazán	Residencial Nueva Tatumbla	Mycoportal	
29882	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria tetraspora	tetraspora	L. tetraspora	Laccaria tetraspora f. major	Laccaria tetraspora	"Acevedo, P."	Eric van den Berghe		2015	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	"In Mycoportal as ""Laccaria major"""
88647	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Teloschistes	Teloschistes flavicans	flavicans	T. flavicans	Teloschistes flavicans	Teloschistes flavicans	"van den Berghe, E."	"van den Berghe, E."		2015	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
714650	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Herpothallon	Herpothallon rubrocinctum	rubrocinctum	H. rubrocinctum	Herpothallon rubrocinctum	Herpothallon rubrocinctum	"van den Berghe, E."	"van den Berghe, E."		2015	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
41955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita flavoconia	flavoconia	A. flavoconia	Amanita flavoconia	Amanita flavoconia	"Vega, H."	"Vega, H."		2015	Honduras	Lempira		Mycoportal	
83215	Fungi	Basidiomycota	Agaricomycetes	Boletales	Calostomataceae	Calostoma	Calostoma cinnabarinum	cinnabarinum	C. cinnabarinum	Calostoma cinnabarinum	Calostoma cinnabarinum	"Vega, H."	"Vega, H."		2015	Honduras	Lempira		Mycoportal	
355704	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Laternea	Laternea pusilla	pusilla	L. pusilla	Laternea pusilla	Laternea pusilla	Jackson Nugent	"Vega, H."		2015	Honduras	Lempira		Mycoportal	
5340	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus subrutilescens	subrutilescens	A. subrutilescens	Agaricus subrutilescens	Agaricus subrutilescens	"Basurto, H."	"Delmer, J."		2015	Honduras	Ocotepeque		Mycoportal	
34444	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius indigo	indigo	L. indigo	Lactarius indigo	Lactarius indigo	"Delmer, J."	"Delmer, J."		2015	Honduras	Ocotepeque		Mycoportal	
71950	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Psilocybe	Psilocybe cubensis	cubensis	P. cubensis	Psilocybe cubensis	Psilocybe cubensis	"Rockefeller, A."	"Delmer, J."		2015	Honduras	Ocotepeque		Mycoportal	
100474	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiales family incertae sedis	Batrachochytrium	Batrachochytrium dendrobatidis	dendrobatidis	B. dendrobatidis	Batrachochytrium dendrobatidis	Batrachochytrium dendrobatidis		"Kolby, J. E."		2015	Honduras			"Kolby, J. E., Ramirez, S. D., Berger, L., Richards-Hrdlicka, K. L., Jocque, M., & Skerratt, L. F. (2015). Terrestrial Dispersal and Potential Environmental Transmission of the Amphibian Chytrid Fungus (Batrachochytrium dendrobatidis). Plos One, 10(4), e0125386. https://doi.org/10.1371/journal.pone.0125386"	
100474	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Rhizophydiales family incertae sedis	Batrachochytrium	Batrachochytrium dendrobatidis	dendrobatidis	B. dendrobatidis	Batrachochytrium dendrobatidis	Batrachochytrium dendrobatidis		"Kolby, J. E."		2015	Honduras			"Kolby, J. E., Ramirez, S. D., Berger, L., Richards-Hrdlicka, K. L., Jocque, M., & Skerratt, L. F. (2015). Terrestrial Dispersal and Potential Environmental Transmission of the Amphibian Chytrid Fungus (Batrachochytrium dendrobatidis). Plos One, 10(4), e0125386. https://doi.org/10.1371/journal.pone.0125386"	
185313	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Ocellularia	Ocellularia comayaguana	comayaguana	O. comayaguana	Ocellularia comayaguana	Ocellularia comayaguana				2015	Honduras			IndexFungorum	
34444	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius indigo	indigo	L. indigo	Lactarius indigo	Lactarius indigo	Linda	Linda		2016	Honduras	Comayagua	La Libertad	Mycoportal	
172634	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Parmotrema	Parmotrema tinctorum	tinctorum	P. tinctorum	Parmotrema tinctorum	Parmotrema tinctorum	"Curtis, T."	"Diaz, F"		2016	Honduras	Francisco Morazán	"Apartado Postal 93, Km 30 carretera de Tegucigalpa a Danl, Valle del Yeguare, Municipio de San Antonio de Oriente., Francisco Morazn, Honduras., Tegucigalpa 11101, Honduras"	Mycoportal	
146780	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	Phallus indusiatus	indusiatus	P. indusiatus	Phallus indusiatus	Phallus indusiatus	"van den Berghe, E."	"Garcia, H."		2016	Honduras	Francisco Morazán		Mycoportal	
5644	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum complicatum	complicatum	S. complicatum	Stereum complicatum	Stereum complicatum	"van den Berghe, E."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
5644	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum hirsutum	hirsutum	S. hirsutum	Stereum hirsutum	Stereum hirsutum	"van den Berghe, E."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
34444	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius indigo	indigo	L. indigo	Lactarius indigo	Lactarius indigo	"van den Berghe, E."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
40451	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales family incertae sedis	Trichaptum	Trichaptum biforme	biforme	T. biforme	Trichaptum biforme	Trichaptum biforme	"van den Berghe, E."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
41955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita xylinivolva	xylinivolva	A. xylinivolva	Amanita xylinivolva	Amanita xylinivolva	"Cicchetti, D."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
50989	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Rickenella	Rickenella fibula	fibula	R. fibula	Rickenella fibula	Rickenella fibula	"van den Berghe, E."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
60110	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Gomphus	Gomphus clavatus	clavatus	G. clavatus	Gomphus clavatus	Gomphus clavatus	"van den Berghe, E."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
68743	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus chrysophlebius	chrysophlebius	P. chrysophlebius	Pluteus chrysophlebius	Pluteus chrysophlebius	"Zambrano, E."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
104333	Fungi	Basidiomycota	Agaricomycetes	Phallales	Clathraceae	Aseroe	Aseroe rubra	rubra	A. rubra	Aseroe rubra	Aseroe rubra	"van den Berghe, E."	"van den Berghe, E."		2016	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
5644	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum hirsutum	hirsutum	S. hirsutum	Stereum hirsutum	Stereum hirsutum	"Gundogdu, F."	"Velsquez, D."		2016	Honduras	Francisco Morazán	Uyuca	Mycoportal	
5644	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum ostrea	ostrea	S. ostrea	Stereum ostrea	Stereum ostrea	Samantha	"Velsquez, D."		2016	Honduras	Francisco Morazán	Uyuca	Mycoportal	
83215	Fungi	Basidiomycota	Agaricomycetes	Boletales	Calostomataceae	Calostoma	Calostoma cinnabarinum	cinnabarinum	C. cinnabarinum	Calostoma cinnabarinum	Calostoma cinnabarinum	"Zambrano, E."	"Velsquez, D."		2016	Honduras	Francisco Morazán	Uyuca	Mycoportal	
182276	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Artomyces	Artomyces pyxidatus	pyxidatus	A. pyxidatus	Artomyces pyxidatus	Artomyces pyxidatus	"Velsquez, D."	"Velsquez, D."		2016	Honduras	Francisco Morazán	Uyuca	Mycoportal	
90952	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Mutinus	Mutinus argentinus	argentinus	M. argentinus	Mutinus argentinus	Mutinus argentinus	David	"Galdamez, J. R."		2017	Honduras	Atlántida	La Ceiba	Mycoportal	
34448	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius haematocephalus	haematocephalus	M. haematocephalus	Marasmius haematocephalus	Marasmius haematocephalus	"Lara, K."	"Lara, K."		2017	Honduras	Copán	"Aqua Park El Yate, Carretera Santa Rosa de Copan-Gracias Lempira, San Juan de Opoa 41101, Honduras"	Mycoportal	
184430	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus disseminatus	disseminatus	C. disseminatus	Coprinellus disseminatus	Coprinellus disseminatus	"Basurto, H."	"Lara, K."		2017	Honduras	Copán	"Hacienda Montecristo, Veracruz"	Mycoportal	
5130	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces lactifluorum	lactifluorum	H. lactifluorum	Hypomyces lactifluorum	Hypomyces lactifluorum	hchrish200	melgi		2017	Honduras	El Paraíso	"Guinope, Guinope, El Paraso, HN"	Mycoportal	
54692	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chlorociboriaceae	Chlorociboria	Chlorociboria aeruginascens	aeruginascens	C. aeruginascens	Chlorociboria aeruginascens	Chlorociboria aeruginascens	"Alvarado, A."	"Alvarado, A."		2017	Honduras	El Paraíso	Las Moras	Mycoportal	
104333	Fungi	Basidiomycota	Agaricomycetes	Phallales	Clathraceae	Aseroe	Aseroe rubra	rubra	A. rubra	Aseroe rubra	Aseroe rubra	"van den Berghe, E."	"Prieto, J."		2017	Honduras	Francisco Morazán		Mycoportal	
146780	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	Phallus indusiatus	indusiatus	P. indusiatus	Phallus indusiatus	Phallus indusiatus	"Alvarado, A."	"Alvarado, A."		2017	Honduras	Francisco Morazán	"Ecotrail, El Zamorano"	Mycoportal	
1	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Fabisporus	Fabisporus sanguineus	sanguineus	F. sanguineus	Trametes sanguinea	Fabisporus sanguineus	"Komar, O."	"Komar, O."		2017	Honduras	Francisco Morazán		Mycoportal	
34444	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius indigo	indigo	L. indigo	Lactarius indigo	Lactarius indigo	"Zelaya, K."	"Zelaya, K."		2017	Honduras	Francisco Morazán	14.2051532  -87.1167594 +-208m	Mycoportal	
1	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporales family incertae sedis	Fabisporus	Fabisporus sanguineus	sanguineus	F. sanguineus	Trametes sanguinea	Fabisporus sanguineus	"Carolina, E."	"Carolina, E."		2017	Honduras	Francisco Morazán	"N-85, El Zamorano"	Mycoportal	
51006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe miniata	miniata	H. miniata	Hygrocybe miniata	Hygrocybe miniata	"Zambrano, E."	"Garca, A."		2017	Honduras	Francisco Morazán	Reserva Biologica Uyuca	Mycoportal	
51006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe flavescens	flavescens	H. flavescens	Hygrocybe flavescens	Hygrocybe flavescens	"Viturco, J."	"Townsend, J."		2017	Honduras	Francisco Morazán	reserva uyuca	Mycoportal	
104333	Fungi	Basidiomycota	Agaricomycetes	Phallales	Clathraceae	Aseroe	Aseroe rubra	rubra	A. rubra	Aseroe rubra	Aseroe rubra	"van den Berghe, E."	"van den Berghe, E."		2017	Honduras	Francisco Morazán	San Antonio de Oriente	Mycoportal	
47191	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Cookeina	Cookeina speciosa	speciosa	C. speciosa	Cookeina speciosa	Cookeina speciosa	"Delmer, J."	"Delmer, J."		2017	Honduras	Gracias a Dios	Puerto Lempira	Mycoportal	
47191	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae	Cookeina	Cookeina speciosa	speciosa	C. speciosa	Cookeina speciosa	Cookeina speciosa	"Bedoya, T. C."	"Delmer, J."		2017	Honduras	Gracias a Dios	Puerto Lempira	Mycoportal	
378268	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricales family incertae sedis	Infundibulicybe	Infundibulicybe gibba	gibba	I. gibba	Infundibulicybe gibba	Infundibulicybe gibba	"Basurto, H."	"Delmer, J."		2017	Honduras	Gracias a Dios	Puerto Lempira	Mycoportal	
287113	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Phaeoclavulina	Phaeoclavulina cyanocephala	cyanocephala	P. cyanocephala	Phaeoclavulina cyanocephala	Phaeoclavulina cyanocephala	"Gundogdu, F."	"Delmer, J."		2017	Honduras	Intibucá	San Francisco de Opalaca	Mycoportal	
41955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita muscaria	muscaria	A. muscaria	Amanita muscaria	Amanita muscaria	"Lopez, I."	"Lopez, I."		2017	Honduras	La Paz		Mycoportal	
68776	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Cyathus	Cyathus striatus	striatus	C. striatus	Cyathus striatus	Cyathus striatus	"Cornblatt, C."	"Dreelin, A."		2017	Honduras	Olancho		Mycoportal	
68764	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum reinkingii	reinkingii	G. reinkingii	Geastrum reinkingii	Geastrum reinkingii		"Trierveiler-Pereira, L."		2017	Honduras			"Trierveiler-Pereira, L., & Borges Da Silveira, R. M. (2017). Geastrum reinkingii reconsidered. Mycotaxon, 132(1), 217–222. https://doi.org/10.5248/132.217"	
83215	Fungi	Basidiomycota	Agaricomycetes	Boletales	Calostomataceae	Calostoma	Calostoma cinnabarinum	cinnabarinum	C. cinnabarinum	Calostoma cinnabarinum	Calostoma cinnabarinum	David	"Galdamez, J. R."		2018	Honduras	Colón	Iriona	Mycoportal	
5357	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus crinitus	crinitus	L. crinitus	Lentinus crinitus	Lentinus crinitus	"Mouzinho, T."	Eric van den Berghe		2018	Honduras	Comayagua	La Libertad	Mycoportal	
184430	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus disseminatus	disseminatus	C. disseminatus	Coprinellus disseminatus	Coprinellus disseminatus	"Ordonez Moreno, D. E."	"Ordonez Moreno, D. E."		2018	Honduras	Cortés	EL JARAL	Mycoportal	
355704	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Laternea	Laternea pusilla	pusilla	L. pusilla	Laternea pusilla	Laternea pusilla	David	"Rebelo, A."		2018	Honduras	Cortés	"Guanales, Cusuco National Park"	Mycoportal	
5314	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma	Ganoderma applanatum	applanatum	G. applanatum	Ganoderma applanatum	Ganoderma applanatum	"Dubn, F."	"Dubn, F."		2018	Honduras	Cortés	"Laguna Ticamaya, Choloma"	Mycoportal	
5357	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus crinitus	crinitus	L. crinitus	Lentinus crinitus	Lentinus crinitus	"Mouzinho, T."	Eric van den Berghe		2018	Honduras	Cortés	Santa Cruz de Yojoa	Mycoportal	
41955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita polypyramis	polypyramis	A. polypyramis	Amanita polypyramis	Amanita polypyramis	"Ryan, P."	melgi		2018	Honduras	El Paraíso	"Guinope, Guinope, El Paraso, HN"	Mycoportal	
184429	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola plicatilis	plicatilis	P. plicatilis	Parasola plicatilis	Parasola plicatilis	"Caballero, J."	"Caballero, J."		2018	Honduras	Francisco Morazán	"Apartado Postal 93, Km 30 carretera de Tegucigalpa a Danl, Valle del Yeguare, Municipio de San Antonio de Oriente., Francisco Morazn, Honduras., Tegucigalpa 11101, Honduras"	Mycoportal	
287113	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Phaeoclavulina	Phaeoclavulina cyanocephala	cyanocephala	P. cyanocephala	Phaeoclavulina cyanocephala	Phaeoclavulina cyanocephala	"Komar, O."	"Schrunder, E."		2018	Honduras	Francisco Morazán	"Apartado Postal 93, Km 30 carretera de Tegucigalpa a Danl, Valle del Yeguare, Municipio de San Antonio de Oriente., Francisco Morazn, Honduras., Tegucigalpa 11101, Honduras"	Mycoportal	
287113	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	Phaeoclavulina	Phaeoclavulina cyanocephala	cyanocephala	P. cyanocephala	Phaeoclavulina cyanocephala	Phaeoclavulina cyanocephala	"Komar, O."	"Torres, J."		2018	Honduras	Francisco Morazán	"Apartado Postal 93, Km 30 carretera de Tegucigalpa a Danl, Valle del Yeguare, Municipio de San Antonio de Oriente., Francisco Morazn, Honduras., Tegucigalpa 11101, Honduras"	Mycoportal	
104333	Fungi	Basidiomycota	Agaricomycetes	Phallales	Clathraceae	Aseroe	Aseroe rubra	rubra	A. rubra	Aseroe rubra	Aseroe rubra	pamelagm5	"Standley, P. C."		2018	Honduras	Francisco Morazán	"CA-6 Carretera Danli, Km 15, Uyuca, Municipio de Tatumbla 11101, Honduras"	Mycoportal	
104333	Fungi	Basidiomycota	Agaricomycetes	Phallales	Clathraceae	Aseroe	Aseroe rubra	rubra	A. rubra	Aseroe rubra	Aseroe rubra	"Solrzano, B."	"Solrzano, B."		2018	Honduras	Francisco Morazán	Carretera Uyuca	Mycoportal	
104333	Fungi	Basidiomycota	Agaricomycetes	Phallales	Clathraceae	Aseroe	Aseroe rubra	rubra	A. rubra	Aseroe rubra	Aseroe rubra	xavier1998	xavier1998		2018	Honduras	Francisco Morazán	Carretera Uyuca	Mycoportal	
83215	Fungi	Basidiomycota	Agaricomycetes	Boletales	Calostomataceae	Calostoma	Calostoma cinnabarinum	cinnabarinum	C. cinnabarinum	Calostoma cinnabarinum	Calostoma cinnabarinum	"Sandoval, M."	"Sandoval, M."		2018	Honduras	Francisco Morazán	Cerro Oyuca	Mycoportal	
5255	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Dacrymyces	Dacrymyces chrysospermus	chrysospermus	D. chrysospermus	Dacrymyces chrysospermus	Dacrymyces chrysospermus	leninhernanerazotrujillo	leninhernanerazotrujillo		2018	Honduras	Francisco Morazán		Mycoportal	
34444	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius indigo	indigo	L. indigo	Lactarius indigo	Lactarius indigo	edgardiaz9	edgardiaz9		2018	Honduras	Francisco Morazán		Mycoportal	
41955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita vaginata	vaginata	A. vaginata	Amanita vaginata	Amanita vaginata	andrea_guambi88	andrea_guambi88		2018	Honduras	Francisco Morazán		Mycoportal	
51006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe coccinea	coccinea	H. coccinea	Hygrocybe coccinea	Hygrocybe coccinea	"van den Berghe, E."	"Castaneda Hernandez, L."		2018	Honduras	Francisco Morazán		Mycoportal	
51006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe miniata	miniata	H. miniata	Hygrocybe miniata	Hygrocybe miniata	"Zambrano, E."	"Castaneda Hernandez, L."		2018	Honduras	Francisco Morazán		Mycoportal	
51006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe miniata	miniata	H. miniata	Hygrocybe miniata	Hygrocybe miniata	"Raudales, A."	"Raudales, A."		2018	Honduras	Francisco Morazán		Mycoportal	
51006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe miniata	miniata	H. miniata	Hygrocybe miniata	Hygrocybe miniata	marcolizardo2020	marcolizardo2020		2018	Honduras	Francisco Morazán		Mycoportal	
51006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe miniata	miniata	H. miniata	Hygrocybe miniata	Hygrocybe miniata	"Zambrano, E."	"Standley, P. C."		2018	Honduras	Francisco Morazán		Mycoportal	
71937	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma murrayi	murrayi	E. murrayi	Entoloma murrayi	Entoloma murrayi	"Cruz, A."	"Cruz, A."		2018	Honduras	Francisco Morazán		Mycoportal	
71937	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma murrayi	murrayi	E. murrayi	Entoloma murrayi	Entoloma murrayi	"Vasquez, E."	"Vasquez, E."		2018	Honduras	Francisco Morazán		Mycoportal	
